,productID,brandID,attribute1,attribute2,attribute3,attribute4,clickVolume,avgOriginalUnitPrice,avgFinalUnitPrice,ma14SalesVolume,weekday,meanAge,gender,meanEducation,maritalStatus,plus,meanPurchasePower,meanUserLevel,meanCityLevel,sales
1175,9,10,3,100,3,12.10219486,679,167,136,21.5,5,38.5,0.416666667,3.333333333,0.727272727,0.461538462,2.090909091,3.153846154,2.363636364,13
1176,15,9,4,100,5,8.340352268,785,170,105.2380952,60.71428571,7,33.88888889,0.333333333,3.388888889,0.666666667,0.473684211,2.111111111,3.263157895,1.666666667,21
1177,0,4,3,90,1,26.62048399,274,129,125.8,5.928571429,7,34,0.4,3.2,0.6,0.8,2,3.2,2,5
1178,8,16,3,70,1,3.286245729,260,69,65.75,5.214285714,1,36.66666667,0.333333333,3.333333333,1,0.25,2,3.5,1.666666667,4
1179,0,4,3,90,4,10.18369382,223,129,125,8.928571429,7,35,0,3.5,0.5,1,2,4,2,2
1180,56,23,2,60,2,8.235133097,1140,68.73628571,35.54557143,35,5,36.75555556,0.377777778,3.288888889,0.688888889,0.490566038,2.2,3.269230769,2.204545455,70
1181,58,7,3,50,4,4.243515721,598,250,250,5.142857143,4,28.33333333,0,3,0.4,0,2.2,2.166666667,2.333333333,6
1182,79,20,4,100,6,0.443894232,284,210,202.3,7,6,36.66666667,0.333333333,3,0.333333333,0.333333333,2.666666667,2.333333333,2,3
1183,74,18,2,60,8,43.26183418,207,39.9,34.9,50.92857143,3,32.5,1,2.5,0.5,0,2.25,1.75,3.25,4
1184,92,22,3,60,5,1.298860038,772,166,115.5264706,11.42857143,2,38.71428571,0.142857143,2.923076923,0.75,0.25,2.166666667,2.5625,1.615384615,17
1185,13,2,3,50,1,7.67604543,1126,65,49.99025641,25.85714286,5,27.77777778,0.296296296,3.038461538,0.291666667,0.133333333,2.208333333,2.5,2.384615385,39
1186,9,10,3,100,1,0.457250467,447,167,136,19.35714286,3,30,0.428571429,2.333333333,0.333333333,0,2,1.777777778,2.166666667,9
1187,88,36,4,100,6,0.773405426,349,249.9,129,2.214285714,6,40,0.25,3.25,0.5,0.25,2,2.75,1.5,52
1188,70,3,3,100,2,2.18809563,931,105,105,7.214285714,6,32.5,0,3,0.75,0,2.5,2.25,2.25,4
1189,91,18,2,40,4,28.63982873,1296,19.9,16.5875,27.35714286,6,30.64150943,0.490566038,2.921568627,0.538461538,0.203389831,2.403846154,2.517241379,2.04,64
1190,40,4,3,100,3,6.133449296,473,179,127.8333333,18.35714286,1,33.33333333,0.583333333,3.333333333,0.666666667,0.333333333,2,3.083333333,1.636363636,12
1191,58,7,3,50,19,5.371555097,799,250,247.7333333,7.642857143,2,30.85714286,0.428571429,3.214285714,0.5,0.333333333,2.166666667,3.133333333,2.142857143,15
1192,60,2,3,60,1,13.397038,230,69,69,7.142857143,3,32.5,0,3,0.75,0,2,3.25,2.25,4
1193,98,10,3,60,2,7.347793279,678,128,89,19.07142857,3,31.66666667,0.166666667,2.833333333,0.5,0,2.2,2.166666667,2.75,6
1194,31,26,3,100,5,26.13963561,475,69.9,59.9,16.92857143,5,25,0.5,2,0.5,0,2,2.666666667,3.5,3
1195,85,17,3,90,11,1.764412297,70,49,31.5,2.928571429,6,30,1,4,1,1,2,4,4,2
1196,13,2,3,50,2,5.606125831,654,62.5625,45.6325,37.57142857,5,30,0.2,3.3,0.6,0.19047619,2.2,3.380952381,1.9,32
1197,83,25,3,100,3,11.97281643,651,240,186.5,13.5,5,34,0,3.2,0.9,0.3,2.4,2.5,2.2,10
1198,96,35,3,100,1,16.31303883,873,180,145.05,11.5,5,28,0.285714286,3.214285714,0.357142857,0.25,2.428571429,2.4,1.923076923,20
1199,1,26,3,60,2,6.61281618,511,97.523,72.023,15.14285714,3,27.5,0.5,3.125,0.375,0.2,2.25,3.3,2.375,10
1200,14,8,2,70,5,3.196788102,258,39,38.4,17.14285714,6,31,0.3,3,0.625,0.2,2.125,2.3,1.6,10
1201,94,10,2,70,13,4.364461359,1347,78,61.25,54.28571429,2,30.59459459,0.189189189,2.838709677,0.5,0.133333333,2.28125,2.488888889,2.351351351,48
1202,98,10,3,60,2,6.659949004,1287,128,87.95238095,13.07142857,5,31.25,0.125,2.9375,0.625,0.1,2.25,2.15,2.571428571,21
1203,14,8,2,70,7,9.134308204,634,36,27.95,18.85714286,1,44,0.333333333,2.818181818,0.666666667,0.153846154,2.75,2.461538462,2.272727273,20
1204,34,10,2,40,5,9.112253027,385,60,53.83333333,2.428571429,3,40.4,0,2.6,0.6,0,2.2,2.333333333,2.2,6
1205,32,18,2,60,6,4.872590576,298,39.9,31.80909091,34,6,25,0.3,3,0.4,0.181818182,2.1,2.4,2.75,11
1206,43,12,3,60,4,9.43555886,138,139,112.3333333,1.285714286,5,28,0.2,2.8,0.4,0.333333333,2.4,1.8,2.75,6
1207,18,18,2,40,2,15.92442971,821,66,32.3,20.5,3,32.68571429,0.457142857,3.088235294,0.485714286,0.230769231,2.323529412,2.513513514,2.1875,40
1208,83,25,3,100,18,9.090808019,291,240,192,7.642857143,5,37.33333333,0.333333333,3,0.666666667,0.2,2.666666667,2,2,5
1209,88,36,4,100,11,8.771507189,380,249.9,119,7.642857143,3,46,0,3,1,0,2,3,1.5,2
1210,98,10,3,60,2,25.57871781,705,128,105.9,4.428571429,3,36,0.3,2.222222222,0.6,0,2.3,2.1,2.333333333,10
1211,75,25,3,100,2,1.347619489,473,190.7272727,175.6363636,27.92857143,7,33.33333333,0.166666667,3,0.5,0,2.166666667,5.636363636,1.166666667,11
1212,3,9,3,100,5,3.525123768,857,170,91.74897959,2.571428571,4,33.22222222,0.166666667,3.057142857,0.571428571,0.325,2.272727273,2.325,2.171428571,49
1213,16,36,4,100,1,13.60610379,529,188.9,147.6666667,5.214285714,1,44.4,0.2,3.2,0.6,0.2,2,2.6,2,6
1214,91,18,2,40,7,12.6591218,1054,19.9,16.45555556,30.35714286,5,33.09677419,0.612903226,3.033333333,0.516129032,0.264705882,2.3,2.617647059,1.964285714,45
1215,85,17,3,90,1,10.20944267,134,49,41.5,5.214285714,1,25,0,2,0.5,0.5,2.5,2.5,3.5,2
1216,24,26,2,50,1,11.6077565,563,94.9,64.34444444,13.07142857,1,26.66666667,0.333333333,2.222222222,0.333333333,0.222222222,2.333333333,2,2,9
1217,62,12,4,100,2,10.27092874,79,199,159,1.571428571,3,30,1,3,1,0,2,3,2,1
1218,18,18,2,40,2,11.73657712,365,66,32.2125,4.714285714,7,27.85714286,0.357142857,3.307692308,0.416666667,0.133333333,2.416666667,2.733333333,2.076923077,16
1219,82,11,3,100,5,1.316467637,1781,99,58.02173913,8.285714286,6,28.4375,0.15625,2.903225806,0.34375,0.151515152,2.266666667,2.242424242,2.111111111,46
1220,31,26,3,100,3,8.132598229,746,69.9,59.4,45.07142857,2,29,0.3,2.6,0.5,0.333333333,2.1,2.666666667,2.1,12
1221,91,18,2,40,3,9.186225324,1443,19.9,18.62222222,40.57142857,1,30.75362319,0.594202899,2.953846154,0.53030303,0.181818182,2.363636364,2.376623377,2.723076923,90
1222,31,26,3,100,5,3.16327223,246,69.9,59.3,44.92857143,7,32.5,0.25,3.25,0.5,0.4,2.5,2.6,2.25,5
1223,7,35,4,50,2,2.58635209,2472,250,188.2,14.85714286,3,30.90909091,0.090909091,3.454545455,1,0.666666667,2.181818182,3.333333333,1.909090909,20
1224,61,26,4,100,8,8.459412095,658,79.58045455,71.90318182,24.42857143,5,38.66666667,0.166666667,2.777777778,0.7,0.142857143,2.4,2.928571429,2.181818182,22
1225,74,18,2,60,1,8.453484378,452,39.9,32.895,35.07142857,1,35.14285714,0.428571429,2.75,0.416666667,0.25,2.333333333,2.4,2.166666667,20
1226,7,35,4,50,15,14.36972483,1202,250,205.8333333,3.928571429,5,30,0,3.2,0.6,0.333333333,2,2.5,2.666666667,6
1227,15,9,4,100,1,5.860079504,1407,170,115.3529412,35.78571429,5,30,0.384615385,3.153846154,0.461538462,0.3125,2.307692308,3.5625,2.692307692,17
1228,69,35,3,100,1,4.274551596,548,250,213.3333333,20.5,6,33.33333333,0,3,0.666666667,0.333333333,2,2.333333333,1.5,3
1229,62,12,4,100,9,3.727449815,540,199,94.91304348,19.07142857,3,34.63636364,0.090909091,3.105263158,0.476190476,0.217391304,2.35,2.434782609,2.090909091,23
1230,90,35,4,100,3,4.909093128,671,230,178.1,7.428571429,1,34.23529412,0.176470588,3.0625,0.588235294,0.277777778,2.235294118,2.833333333,2.235294118,20
1231,45,27,3,80,3,6.109401328,217,191,182.5,12.85714286,6,40,0.5,2.5,0.5,0,2.5,1.5,1,2
1232,94,10,2,70,1,1.390834841,1941,78,59.10666667,60,3,31.38983051,0.288135593,2.851851852,0.517241379,0.179104478,2.142857143,2.184615385,2.403508772,75
1233,65,26,3,80,4,36.78677821,403,69.9,59.9,23.35714286,1,27.5,0.25,2.75,0.25,0,2,2.4,2.75,5
1234,85,17,3,90,10,2.247118932,624,49,18.7483871,7.214285714,4,32.95652174,0.391304348,3.095238095,0.674418605,0.260869565,2.558139535,2.543478261,2.341463415,62
1235,75,25,3,100,8,33.32330456,1135,198,154.1304348,43.85714286,4,38.2,0.15,3.15,0.65,0.45,2.25,3.05,1.45,23
1236,24,26,2,50,3,7.143451181,780,94.85238095,69.61428571,16.64285714,4,31.25,0.5,3.133333333,0.571428571,0.111111111,2.071428571,3.055555556,2.066666667,21
1237,69,35,3,100,1,1.724959231,1479,218.6153846,206.6923077,21.92857143,3,32.5,0.25,3.25,0.5,0.181818182,2,7.636363636,1.25,13
1238,61,26,4,100,18,16.46890232,738,79.9,67.61666667,43.21428571,2,28.33333333,0.25,3.272727273,0.6,0.416666667,2.4,2.583333333,1.75,12
1239,45,27,3,80,3,3.060163063,242,191,185.5,3.571428571,5,36,0,3.2,0.6,0.166666667,2,2.833333333,1.6,6
1240,65,26,3,80,1,2.42924315,224,69.9,43.4,9.642857143,2,34,0.25,3.25,0.625,0.5,2.25,3.25,1.5,8
1241,49,31,3,80,13,13.37066128,719,69,35.37962264,67.92857143,5,32.30769231,0.205128205,2.846153846,0.526315789,0.19047619,2.421052632,2.30952381,2.128205128,53
1242,22,23,1,60,4,10.97833259,954,55,28.13220339,52.64285714,5,30.23809524,0.30952381,3.128205128,0.463414634,0.2,2.4,2.568181818,2.317073171,59
1243,74,18,2,60,2,5.463386937,674,39.9,34.1,34.92857143,6,31.23076923,0.576923077,2.958333333,0.416666667,0.322580645,2.333333333,2.483870968,2.28,35
1244,3,9,3,100,9,9.863623795,242,170,157.05,35.57142857,5,36.66666667,0,3,0.333333333,0,2.666666667,2.25,1,4
1245,23,32,3,80,3,1.735955327,843,109,58.45945946,14.5,4,31.30434783,0.260869565,3.1,0.636363636,0.36,2.315789474,2.88,2.043478261,37
1246,28,4,3,100,3,3.861901166,389,59,54,27.5,7,34,0.230769231,3.153846154,0.461538462,0.214285714,2.076923077,2.714285714,1.846153846,14
1247,46,28,3,100,9,6.546530582,1393,336,168,40,4,34.07142857,0.285714286,3.230769231,0.571428571,0.242424242,2.178571429,3.03125,2.107142857,35
1248,79,20,4,100,2,133.6056108,680,210,206.9090909,7.714285714,4,31.25,0.375,3.571428571,0.571428571,0.5,2,2.9,2.125,11
1249,98,10,3,60,2,8.451153021,100,128,102,0.285714286,5,20,0,2,0,0,2,2,3,1
1250,36,19,3,60,7,6.077956988,456,119,98.2,12.85714286,6,32.22222222,0.222222222,2.666666667,0.333333333,0.333333333,2.333333333,2.222222222,2.875,10
1251,28,4,3,100,18,6.28624026,1079,59,54.15384615,24.35714286,5,33.77142857,0.228571429,3.176470588,0.588235294,0.351351351,2.333333333,2.611111111,1.970588235,39
1252,70,3,3,100,7,9.557513337,563,105,105,31.92857143,7,32,0.4,3.4,0.8,0.6,2.2,3.2,2.2,5
1253,25,23,3,60,2,2.357888874,293,76.886,63.412,33.14285714,4,30,0.5,2.857142857,0.375,0.3,2.375,3.2,2.5,10
1254,11,25,3,100,2,6.05309993,733,298,245,60.71428571,7,35,0,3.2,0.4,0.142857143,2.2,2.428571429,2.5,7
1255,31,26,3,100,3,6.937834972,685,69.9,37.41020408,34.85714286,5,29.6875,0.28125,3.0625,0.40625,0.162162162,2.3125,2.594594595,2.366666667,49
1256,65,26,3,80,5,5.842855199,438,69.9,47.05789474,20.64285714,5,31.81818182,0.272727273,3,0.454545455,0.153846154,2.363636364,3.416666667,1.818181818,19
1257,70,3,3,100,1,13.18002977,2625,105,74.97560976,28.64285714,1,30.05882353,0.264705882,3.03125,0.4375,0.257142857,2.21875,2.571428571,2.266666667,41
1258,56,23,2,60,3,39.00382068,687,69,53.685,66.07142857,6,34.15384615,0.538461538,3.25,0.416666667,0.25,2.166666667,2.5625,2.6,18
1259,14,8,2,70,2,1.873108999,625,39,39,16.14285714,4,36.5,0,3,0.714285714,0.1,2.428571429,4.2,1.75,11
1260,26,9,3,60,15,5.087265129,112,119,87.5,3.714285714,1,30,1,3,1,0.5,2,3,3,2
1261,15,9,4,100,14,36.21176544,445,170,107.6384615,46.71428571,3,29.16666667,0.166666667,3,0.5,0.333333333,2.090909091,2.583333333,2.636363636,13
1262,82,11,3,100,1,27.9953992,742,99,57.11111111,7,6,27.69230769,0,2.818181818,0,0.230769231,2.181818182,1.923076923,2,18
1263,15,9,4,100,6,121.7628723,1397,170,112,61.57142857,1,31.67741935,0.387096774,3.137931034,0.448275862,0.225806452,2.25,2.806451613,2.419354839,36
1264,20,2,3,90,14,1.646783215,193,69,59.93333333,12.35714286,3,23.33333333,0,3.333333333,0.333333333,0.333333333,2,2.333333333,3.333333333,3
1265,40,4,3,100,18,3.421255217,239,172.75,128.375,15.5,1,33.33333333,0.166666667,3.166666667,0.666666667,0.375,2.5,3.875,2.2,8
1266,99,31,3,70,12,15.46888525,103,68,39,5.785714286,1,40,0.5,3,0,0,2,3,2.5,2
1267,68,36,3,70,1,21.0824126,408,162.3333333,129,4.785714286,3,35.5,0.5,3.333333333,0.5,0.166666667,2.5,5,1.5,6
1268,26,9,3,60,1,19.27186994,85,119,83,3.857142857,4,50,0,2,0,0,2,2,1,2
1269,24,26,2,50,2,5.757583283,1254,94.84571429,56.28857143,18.07142857,5,33,0.464285714,3.074074074,0.518518519,0.344827586,2.296296296,2.965517241,2.461538462,35
1270,20,2,3,90,2,25.62276882,254,69,57.40888889,12.64285714,7,26.66666667,0,3.25,0.4,0,2.6,2.571428571,1.833333333,9
1271,74,18,2,60,5,3.304567137,1816,39.9,33.53513514,35.85714286,6,29.55223881,0.537313433,2.982758621,0.4375,0.154929577,2.35483871,2.557142857,2.046875,74
1272,42,26,3,80,7,12.15063827,456,79.9,69.43846154,17.07142857,2,34.16666667,0.25,3.166666667,0.75,0.153846154,2.416666667,2.461538462,1.833333333,13
1273,63,24,3,60,7,14.28118567,61,108,59.5,18,6,30,0,3.5,0.5,0,2.5,4,2.5,2
1274,91,18,2,40,1,1.675638695,1763,19.81343284,18.29104478,52.5,3,29.82608696,0.543478261,2.87804878,0.372093023,0.254545455,2.395348837,2.611111111,2.80952381,67
1275,22,23,1,60,4,8.139112084,711,55,31.1172093,25.92857143,6,35.40740741,0.333333333,3.038461538,0.518518519,0.233333333,2.296296296,2.620689655,2.333333333,43
1276,60,2,3,60,2,248.1850097,510,69,69,21.5,6,26.66666667,0.444444444,2.428571429,0.5,0.111111111,2.375,2.111111111,2.333333333,9
1277,12,2,3,60,1,31.4066659,354,69,59.98,7.571428571,4,27.5,0.125,2.857142857,0.428571429,0.111111111,2.428571429,2.111111111,2.571428571,10
1278,44,18,2,60,1,10.24776708,257,89,55.77777778,17.28571429,5,36,0.6,3.1,0.7,0.363636364,2.3,2.818181818,2,18
1279,28,4,3,100,2,5.439044948,483,59,54.70588235,23.5,4,33.84615385,0.384615385,3,0.75,0.142857143,2.083333333,2.769230769,2,17
1280,80,2,3,60,1,14.07162961,111,69,58.44,5.857142857,5,27.5,0.25,3.25,0.25,0.2,2.5,2.2,2,5
1281,24,26,2,50,2,2.420737402,1707,94.9,56.30465116,15.35714286,7,31.5625,0.46875,3.129032258,0.655172414,0.441176471,2.275862069,2.757575758,2.096774194,43
1282,83,25,3,100,10,13.56704949,534,240,163.1428571,16.64285714,6,38.33333333,0.166666667,3.5,0.833333333,0.166666667,2.166666667,3.333333333,2.166666667,7
1283,14,8,2,70,2,15.99200383,574,36,34.83333333,21.64285714,7,30,0.6,2.6,0.8,0.2,2.6,2.8,2.6,6
1284,21,26,2,50,8,4.811039618,265,69.9,58.9,11.14285714,7,27.77777778,0.333333333,2.857142857,0.125,0.222222222,2.5,2.333333333,2.25,10
1285,58,7,3,50,17,4.273925166,547,250,223.7142857,10.85714286,6,31.42857143,0,3.142857143,0.857142857,0.285714286,2.142857143,3.142857143,1.714285714,7
1286,21,26,2,50,1,1.619935552,263,69.9,59.9,7.928571429,4,35,0,3,1,0.5,2,2.5,1.5,2
1287,11,25,3,100,1,11.58925729,787,298,245,49.78571429,1,30.83333333,0.25,3,0.3,0.25,2,2.333333333,1.636363636,14
1288,77,32,3,80,5,1.639507551,1798,109,48.982,82.92857143,2,28.96551724,0.120689655,3.06,0.471698113,0.229508197,2.384615385,2.344262295,2.41509434,75
1289,73,30,2,40,3,16.05693883,1143,329,148.2941176,20.21428571,4,30,0.125,3.071428571,0.307692308,0.117647059,2.230769231,2.882352941,1.857142857,17
1290,42,26,3,80,4,34.28803499,470,79.9,58.51538462,26.71428571,1,32.72727273,0.181818182,3.272727273,0.909090909,0.416666667,2.090909091,3.25,1.727272727,13
1291,25,23,3,60,6,19.24019367,830,79,43.7804878,26.07142857,2,31.68421053,0.315789474,2.8125,0.352941176,0.090909091,2.588235294,2.142857143,2.470588235,41
1292,8,16,3,70,2,3.019062909,636,69,49.31935484,13.64285714,6,30.90909091,0.045454545,2.666666667,0.714285714,0.137931034,2.047619048,2.137931034,2.285714286,31
1293,91,18,2,40,6,10.2361315,395,19.9,18.18571429,29.57142857,4,29,0.4,2.944444444,0.4,0.2,2.45,2.25,2.105263158,21
1294,7,35,4,50,10,4.047694884,744,250,216.6666667,3.714285714,3,25,0,3,0,0.5,2,3,1,3
1295,95,23,2,60,2,14.32117238,468,64.27541667,39.27541667,18.92857143,3,32.85714286,0.214285714,2.916666667,0.583333333,0.125,2.25,3.1875,2.285714286,24
1296,85,17,3,90,4,31.43342706,344,49,26.07692308,12.64285714,1,30.2,0.1,2.714285714,0.555555556,0,2.75,1.9,2.555555556,13
1297,69,35,3,100,7,18.54015501,1568,250,201.2222222,13.07142857,6,28.75,0.0625,3,0.4375,0.294117647,2.1875,3.117647059,1.733333333,18
1298,77,32,3,80,3,85.6140461,298,109,78,73.85714286,6,35,0.5,3,0,0.5,1.5,3,2,2
1299,77,32,3,80,8,1.109436122,5009,109,43.71176471,40.57142857,6,28.71770335,0.124401914,3.159793814,0.532663317,0.353211009,2.21319797,2.371559633,2.40201005,289
1300,18,18,2,40,7,4.986302745,1794,66,31.92771084,29.42857143,4,32.06060606,0.575757576,2.951612903,0.46031746,0.210526316,2.403225806,2.5,2.275862069,83
1301,21,26,2,50,1,29.16873451,782,69.9,59.70821918,34.35714286,4,25,0.166666667,2.833333333,0.5,0.333333333,2.333333333,3.125,3,73
1302,83,25,3,100,1,1.727510347,519,240,166.5,18.5,5,39,0.375,3.125,0.75,0.5,1.875,2.875,2.25,8
1303,20,2,3,90,2,6.048274114,230,69,54.9,10.5,1,27.14285714,0.142857143,3.142857143,0.714285714,0.428571429,2.285714286,3.142857143,1.333333333,19
1304,14,8,2,70,19,20.24790056,506,39,38.6,14.85714286,4,36.66666667,0.666666667,3.333333333,1,0.2,2,3,3,5
1305,40,4,3,100,20,8.900013819,743,179,128.5074074,26.42857143,6,30.58823529,0.352941176,3.2,0.411764706,0.210526316,2.294117647,2.611111111,1.9375,27
1306,77,32,3,80,14,4.746349323,265,109,76.6,9.357142857,5,30,0,3.333333333,0.333333333,0.25,2,2.75,2.25,5
1307,7,35,4,50,1,4.431128081,656,250,230.0666667,3.714285714,2,26.66666667,0,3.333333333,0.333333333,0.333333333,2.333333333,3.666666667,1.5,3
1308,7,35,4,50,2,6.22995537,1436,250.1764706,187.6470588,15.5,4,32,0.3,3.4,0.2,0.461538462,2.1,3.833333333,1.8,17
1309,25,23,3,60,34,26.46040293,386,79,39.7875,30.28571429,5,27.85714286,0.071428571,3,0.538461538,0.4,2,2.866666667,2,16
1310,43,12,3,60,2,11.58552331,123,139,101,2.5,5,40,0,4,1,1,2,4,1,1
1311,72,25,3,60,1,4.963000616,1595,180,120,21.64285714,6,33.47826087,0.217391304,3.565217391,0.739130435,0.607142857,2.130434783,3.481481481,1.954545455,35
1312,46,28,3,100,3,37.20291059,2885,315.7959184,164.877551,45.35714286,6,33.5,0.2,3.027777778,0.444444444,0.145833333,2.142857143,3.645833333,1.846153846,49
1313,65,26,3,80,6,3.258289407,514,69.9,45.2,14.64285714,5,27.77777778,0.333333333,3.555555556,0.555555556,0.4,2.111111111,3.444444444,2.222222222,10
1314,27,36,4,100,1,4.497487858,208,162.9,149,2.071428571,7,50,0,3,1,0,2,1,2,1
1315,34,10,2,40,6,1.600944901,270,60,57.125,10.14285714,6,30,0.285714286,3,0.571428571,0.25,2.142857143,2.375,2,8
1316,46,28,3,100,12,1.496538067,2927,331.5,166.9318182,48.14285714,3,34.85,0.175,3.078947368,0.5,0.204545455,2.256410256,2.906976744,2.289473684,44
1317,58,7,3,50,2,1.656027014,602,250,248.4166667,5.142857143,1,30,0.25,3.181818182,0.818181818,0.416666667,2.090909091,3.083333333,2.083333333,12
1318,42,26,3,80,10,3.574996033,502,79.9,63.53846154,11.71428571,4,33.63636364,0.181818182,3.181818182,0.636363636,0.307692308,2.272727273,2.615384615,1.818181818,13
1319,85,17,3,90,29,6.578284817,241,49,38.38888889,2.285714286,5,40.5,0.25,3.5,0.75,0.166666667,2.75,1.833333333,2.25,9
1320,61,26,4,100,11,1.785160328,1034,79.9,71,22.85714286,4,37.06666667,0.133333333,3.333333333,0.533333333,0.3,2.266666667,2.9,2.571428571,21
1321,92,22,3,60,2,108.3013184,530,166,153.4285714,9.357142857,2,37.5,0.5,3.25,0.75,0.285714286,2,3.142857143,3,7
1322,16,36,4,100,5,4.624306811,699,188.9,70.57692308,5.5,4,30,0.363636364,3.181818182,0.681818182,0.727272727,2.136363636,3.272727273,2.157894737,26
1323,20,2,3,90,11,4.332247362,126,69,56.20888889,14.71428571,5,38,0,3,0.6,0.166666667,2.4,2.666666667,1.4,9
1324,16,36,4,100,7,6.596642525,235,188.9,126.5,9.214285714,5,25,0.5,3,0,0.5,2.5,2,1,2
1325,9,10,3,100,10,3.114513657,485,167,127,15.85714286,1,37.63636364,0.181818182,2.7,0.5,0.142857143,2.222222222,2.142857143,2.4,15
1326,38,14,3,80,9,47.08143307,547,79,69,21.35714286,7,43.33333333,0.333333333,2.5,1,0.142857143,2,1.571428571,1,8
1327,72,25,3,60,6,16.55199383,1128,180,117.4736842,37.92857143,2,37.28571429,0.142857143,3.416666667,0.916666667,0.4,2,3.066666667,2.5,19
1328,23,32,3,80,1,7.007303518,1288,109,50.23855422,122,1,26.20689655,0.103448276,3.037735849,0.301886792,0.225806452,2.339622642,2.290322581,2.052631579,83
1329,95,23,2,60,6,3.640033194,353,65,33.01190476,27.35714286,1,30.76923077,0.538461538,3.076923077,0.692307692,0.571428571,2.307692308,3.538461538,2.083333333,21
1330,65,26,3,80,3,12.17655015,483,69.9,43.74444444,13.71428571,4,30,0.153846154,2.916666667,0.153846154,0.133333333,2.25,2.214285714,2.636363636,18
1331,24,26,2,50,1,18.53839881,286,94.9,78.9,20.42857143,1,26,0.6,2.333333333,0.333333333,0,2.333333333,1.8,2.6,5
1332,20,2,3,90,4,15.52794553,274,69,59.4,9.5,3,28,0.3,3.111111111,0.333333333,0.2,2.444444444,2.7,2.111111111,13
1333,77,32,3,80,1,9.30394286,630,109,60.43076923,5.571428571,3,24.16666667,0.166666667,3.090909091,0.416666667,0.384615385,2.333333333,2.461538462,1.833333333,13
1334,15,9,4,100,4,30.57620476,380,170,115.38,33.85714286,5,33.33333333,0.166666667,3.166666667,0.333333333,0.333333333,2,3.166666667,3.333333333,10
1335,69,35,3,100,6,5.046503379,2740,247.3846154,193.5897436,53.78571429,5,27.5,0.25,3.321428571,0.464285714,0.566666667,2.035714286,3.7,2.038461538,39
1336,1,26,3,60,4,5.915482076,2484,99.9,61.01111111,41.07142857,5,30,0.282051282,3,0.405405405,0.195121951,2.27027027,2.634146341,2.083333333,45
1337,25,23,3,60,1,46.79134988,982,78.37823529,59.02529412,28.42857143,4,34.96,0.24,2.913043478,0.608695652,0.137931034,2.217391304,2.862068966,2.25,34
1338,27,36,4,100,8,5.084750098,156,162.9,111.3,1.357142857,6,30,0,3,0.5,0,1.5,3,3,7
1339,94,10,2,70,3,5.263501771,1328,78,55.77586207,68.14285714,7,31.85714286,0.285714286,2.851851852,0.423076923,0.178571429,2.307692308,2.357142857,2.166666667,29
1340,22,23,1,60,1,3.559846328,368,54.5284,34.8884,29.64285714,1,31.17647059,0.352941176,3.066666667,0.533333333,0.263157895,2.4,3.105263158,1.941176471,25
1341,6,26,3,70,5,4.906387899,2209,137.7,111.4466667,89.21428571,7,32.13333333,0.366666667,2.851851852,0.535714286,0.147058824,2.25,2.911764706,2.384615385,39
1342,49,31,3,80,3,35.4536323,1139,69,37.488,5.642857143,3,31.57894737,0.368421053,3.111111111,0.526315789,0.181818182,2.263157895,2.409090909,2.352941176,25
1343,36,19,3,60,10,3.465265787,226,119,71.375,8.571428571,3,36.66666667,0.166666667,2.833333333,0.333333333,0,2.333333333,2.571428571,2.333333333,8
1344,25,23,3,60,3,2.308501195,463,76.51294118,55.73647059,18.57142857,6,30,0.333333333,3.083333333,0.5,0.214285714,2.166666667,3.642857143,2.363636364,17
1345,49,31,3,80,2,0.866165162,484,69,35,7.714285714,3,35,0.5,2,0,0,3,1.5,1,2
1346,43,12,3,60,3,13.44264242,315,139,69.3875,16.92857143,1,28.57142857,0,3,0.285714286,0,2.285714286,2.5,2,8
1347,1,26,3,60,1,10.71308945,761,99.9,62.86578947,25.07142857,1,25.625,0.4375,2.866666667,0.133333333,0.315789474,2.133333333,2.947368421,2.466666667,19
1348,14,8,2,70,1,1.678049771,459,36,28.44444444,24.21428571,4,36.15384615,0.384615385,2.846153846,0.461538462,0.230769231,2.307692308,2.538461538,2.636363636,18
1349,9,10,3,100,5,11.24261559,1472,167,135.6666667,16,2,32.14285714,0.285714286,2.583333333,0.714285714,0.133333333,2.076923077,2.333333333,2.666666667,15
1350,46,28,3,100,1,2.512558504,2936,332.7,167.4666667,47.5,5,30.96296296,0.12962963,3.019230769,0.41509434,0.266666667,2.156862745,2.866666667,2.28,60
1351,24,26,2,50,15,3.013685908,444,94.9,79.9,22.5,6,25,0.166666667,2.4,0.6,0,2.4,2.142857143,3.5,7
1352,45,27,3,80,13,9.868816085,188,191,190,2.285714286,2,40,0.4,3,0.75,0.333333333,2,2.333333333,1.8,6
1353,57,23,2,60,2,23.5202106,1103,93.5,49.63478261,58.5,2,33.04545455,0.431818182,3.069767442,0.386363636,0.428571429,2.227272727,3.183673469,2.315789474,92
1354,9,10,3,100,1,2.289657506,1504,167,135.7142857,21.42857143,6,33.4,0.366666667,2.814814815,0.666666667,0.2,2.333333333,2.457142857,2.115384615,35
1355,69,35,3,100,4,4.379129355,1392,245.3636364,231.5090909,14.5,4,30.63157895,0.105263158,2.944444444,0.470588235,0.047619048,2.117647059,3.428571429,1.833333333,22
1356,98,10,3,60,1,5.343492741,590,128,104.6666667,5.928571429,5,32.72727273,0.454545455,3,0.636363636,0.25,2.363636364,2.666666667,2.181818182,12
